taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	scientificNameAuthorship	kingdom	phylum	class	order	superfamily	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	modified	namePublishedIn	scientificNameID	verbatimTaxonRank	taxonRemarks	higherClassification
944488	572867		Prosimia ocularis Lesson, 1840	Lesson, 1840	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Prosimia		ocularis		species	heterotypicSynonym	2021-03-29		944488			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
572868		572788	Eulemur rubriventer (I. Geoffroy Saint-Hilaire, 1850)	(I. Geoffroy Saint-Hilaire, 1850)	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Eulemur		rubriventer		species	valid	2021-03-29		572868		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Vulnerable	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
944482	572868		Lemur flaviventer I. Geoffroy Saint-Hilaire, 1850	I. Geoffroy Saint-Hilaire, 1850	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Lemur		flaviventer		species	heterotypicSynonym	2021-03-29		944482			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
944489	572868		Prosimia rufipes Gray, 1871	Gray, 1871	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Prosimia		rufipes		species	heterotypicSynonym	2021-03-29		944489			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
944490	572868		Lemur rufiventer Gray, 1870	Gray, 1870	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Lemur		rufiventer		species	homotypicSynonym	2014-06-26		944490			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Eulemur
572869		572789	Hapalemur aureus Meier, Albignac, Peyriéras, Rumpler and Wright, 1987	Meier, Albignac, Peyriéras, Rumpler and Wright, 1987	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Hapalemur		aureus		species	valid	2021-03-29		572869		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Critically Endangered	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Hapalemur
572870		572789	Hapalemur griseus (Link, 1795)	(Link, 1795)	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Hapalemur		griseus		species	valid	2021-03-29		572870		Wilson & Reeder, eds. (2005): Comments:  Groves (1989:87) suggested that H. g. alaotrensis may be a full species, and both alaotrensis and occidentalis were definitively separated as species by Groves (2001c).Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Lower Risk (nt) as H. g. griseus, otherwise Lower Risk (lc)	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Hapalemur
572871	944072		Hapalemur simus Gray, 1870	Gray, 1870	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Hapalemur		simus		species	homotypicSynonym	2021-03-29		572871		David Nicolson - ITIS Data Development Coordinator: Although commonly attributed to the '1870' Proceedings of the Zoological Society of London (p.828), that portion of the volume was published no earlier than April 1871. The same account was also published by Gray in the 'Catalogue of Monkeys, Lemurs, and Fruit-eating Bats in the Collection of the British Museum,' which may have been published in late December 1870 or in early 1871, but in any case this work appears to have been published earlier than the Proceedings version	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Prolemur
944668	944072		Hapalemur gallieni Standing, 1905	Standing, 1905	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Hapalemur		gallieni		species	heterotypicSynonym	2021-03-29		944668			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Prolemur
572872		572790	Lemur catta Linnaeus, 1758	Linnaeus, 1758	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Lemur		catta		species	valid	2021-03-29		572872		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Vulnerable	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Lemur
944548	572872		Maki mococo Muirhead, 1819	Muirhead, 1819	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Maki		mococo		species	heterotypicSynonym	2021-03-29		944548			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Lemur
572873		572791	Varecia variegata (Kerr, 1792)	(Kerr, 1792)	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lemuridae	Varecia		variegata		species	valid	2021-03-29		572873		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA and IUCN - Endangered	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lemuridae|Varecia
572874		572792	Lepilemur dorsalis Gray, 1870	Gray, 1870	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		dorsalis		species	valid	2023-08-30		572874		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Vulnerable	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
944060	572874		Lepilemur mittermeieri Rabarivola, Zaramody, Fausser, Andriaholinirina, Roos, Zinner, Marcel and Rumpler, 2006	Rabarivola, Zaramody, Fausser, Andriaholinirina, Roos, Zinner, Marcel and Rumpler, 2006	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		mittermeieri		species	heterotypicSynonym	2023-08-30		944060			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
944554	572874		Lepidolemur grandidieri Forsyth Major in Forbes, 1894	Forsyth Major in Forbes, 1894	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepidolemur		grandidieri		species	heterotypicSynonym	2023-08-30		944554			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
572875		572792	Lepilemur edwardsi (Forsyth Major in Forbes, 1894)	(Forsyth Major in Forbes, 1894)	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		edwardsi		species	valid	2021-03-29		572875		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Lower Risk (nt).S.N. Alexander, ITIS Data Development Specialist: The author for Lepilemur edwardsi was previously cited in ITIS as (Forbes, 1894); the original combination Lepidolemur edwardsi, published in A Hand-book to the Primates by Forbes (1894), was credited to Forsyth Major.Wilson & Reeder, eds. (2005): Comments:  Includes rufescens, which Petter and Petter (1977:7) considered a distinct species	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
945724	572875		Lepidolemur mustelinus rufescens Lorenz, 1898	Lorenz, 1898	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepidolemur		mustelinus	rufescens	subspecies	heterotypicSynonym	2021-03-29		945724			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
572876		572792	Lepilemur leucopus (Forsyth Major in Forbes, 1894)	(Forsyth Major in Forbes, 1894)	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		leucopus		species	valid	2021-03-29		572876		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Lower Risk (nt)	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
944553	572876		Lepidolemur globiceps Forsyth Major in Forbes, 1894	Forsyth Major in Forbes, 1894	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepidolemur		globiceps		species	heterotypicSynonym	2021-03-29		944553			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
572877		572792	Lepilemur microdon (Forsyth Major in Forbes, 1894)	(Forsyth Major in Forbes, 1894)	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		microdon		species	valid	2021-03-29		572877		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Lower Risk (nt).S.N. Alexander, ITIS Data Development Specialist: The author for Lepilemur microdon was previously cited in ITIS as (Forbes, 1894); the original combination Lepidolemur microdon, published in A Hand-book to the Primates by Forbes (1894), was credited to Forsyth Major	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
572878		572792	Lepilemur mustelinus I. Geoffroy Saint-Hilaire, 1851	I. Geoffroy Saint-Hilaire, 1851	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		mustelinus		species	valid	2021-03-29		572878		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Lower Risk (nt)	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
944552	572878		Mixocebus caniceps Peters, 1875	Peters, 1875	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Mixocebus		caniceps		species	heterotypicSynonym	2021-03-29		944552			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
572879		572792	Lepilemur ruficaudatus Grandidier, 1867	Grandidier, 1867	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		ruficaudatus		species	valid	2021-03-29		572879		Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Lower Risk (nt)	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
944555	572879		Lepilemur pallidicauda Gray, 1873	Gray, 1873	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		pallidicauda		species	heterotypicSynonym	2021-03-29		944555			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
572880		572792	Lepilemur septentrionalis Rumpler and Albignac, 1975	Rumpler and Albignac, 1975	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		septentrionalis		species	valid	2021-03-29		572880		Wilson & Reeder, eds. (2005): Comments:  Does not include L. andrafiamenensis (= L. ankaranensis; Rumpler et al., 2001).Wilson & Reeder, eds. (2005): Status:  CITES - Appendix I; U.S. ESA - Endangered; IUCN - Vulnerable	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
945725	572880		Lepilemur septentrionalis sahafarensis Rumpler and Albignac, 1975	Rumpler and Albignac, 1975	Animalia	Chordata	Mammalia	Primates	Lemuroidea	Lepilemuridae	Lepilemur		septentrionalis	sahafarensis	subspecies	heterotypicSynonym	2021-03-29		945725			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Strepsirrhini|Lemuriformes|Lemuroidea|Lepilemuridae|Lepilemur
